"company";"year";"inhabitans";"tram_efficency";"bus_efficency";"total_efficency";"adj_tram_eff";"adj_bus_eff";"adj_total_eff"
"1";"Augsburg (Stawa)";"1994";"366333";"0.306681062726974";"0.596617911843825";"0.561366027183443";"112347.393751961";"218560.829499484";"205646.900836192"
"2";"Augsburg (Stawa)";"1995";"364473";"0.339793159670882";"0.602402679428571";"0.575162298008485";"123845.432284725";"219559.51177937";"209631.128242046"
"3";"Augsburg (Stawa)";"1996";"364586";"0.361086877112919";"0.570124932196166";"0.543089579340937";"131647.220179091";"207859.568529672";"198002.857373595"
"4";"Augsburg (Stawa)";"1997";"363322";"0.401473879484289";"0.548403942833679";"0.530505615053061";"145864.292841991";"199247.217318218";"192744.361072308"
"5";"Augsburg (Stawa)";"1998";"361271";"0.403630399400988";"0.556508355464113";"0.535726189957531";"145819.958021994";"201050.330086876";"193542.336372147"
"6";"Augsburg (Stawa)";"1999";"363320";"0.416323383286857";"0.535422033177784";"0.517039674128685";"151258.611615781";"194529.533094152";"187850.854404434"
"7";"Augsburg (Stawa)";"2000";"361073";"0.447711898401217";"0.504169762817284";"0.495455736791028";"161656.678291423";"182042.088769725";"178895.689250347"
"8";"Augsburg (Stawa)";"2001";"364927";"0.497511524418569";"0.510277920056224";"0.508075747825239";"181555.388071495";"186214.190532358";"185410.558426621"
"9";"Augsburg (Stawa)";"2002";"370419";"0.50444931416798";"0.508698197530493";"0.507897585219616";"186857.610504789";"188431.477631048";"188134.915619465"
"10";"Augsburg (Stawa)";"2003";"394023";"0.487086321605568";"0.510999957334362";"0.507047750312145";"191923.213697991";"201345.736188757";"199788.475721242"
"11";"Augsburg (Stawa)";"2004";"395554";"0.514530085665127";"0.574256395029706";"0.5643854267688";"203524.433505184";"227149.41407958";"223244.913100106"
"12";"Augsburg (Stawa)";"2005";"389145";"0.569436649429138";"0.601216959347653";"0.595964626935608";"221593.424942102";"233960.573645342";"231916.654748857"
"13";"Augsburg (Stawa)";"2006";"387203";"0.565035628314603";"0.568723603825064";"0.568117197476656";"218783.490390299";"220211.485571876";"219976.683214554"
"14";"Bielefeld (moBiel)";"1994";"299036";"0.39129058335092";"0.517770530801121";"0.509869377059093";"117009.970882926";"154832.028448644";"152469.299038243"
"15";"Bielefeld (moBiel)";"1995";"299036";"0.410996706661631";"0.555365477701308";"0.548181445434129";"122902.811173267";"166074.270989888";"163925.98671684"
"16";"Bielefeld (moBiel)";"1996";"302550";"0.450031566471535";"0.574325046974424";"0.567773067330577";"136157.050435963";"173762.042962112";"171779.741520866"
"17";"Bielefeld (moBiel)";"1997";"302089";"0.482542933595247";"0.567187225446034";"0.562967513703103";"145770.912266855";"171341.021747767";"170066.293247057"
"18";"Bielefeld (moBiel)";"1998";"298316";"0.480535593059483";"0.592680351468154";"0.587405249591788";"143351.455979133";"176806.031728574";"175232.384437224"
"19";"Bielefeld (moBiel)";"1999";"297368";"0.418003564268137";"0.609784479625778";"0.600456278014075";"124300.883899287";"181330.391137358";"178556.482480489"
"20";"Bielefeld (moBiel)";"2000";"297082";"0.459823178714271";"0.598843636703318";"0.590918601400522";"136605.189578793";"177905.665279095";"175551.27994127"
"21";"Bielefeld (moBiel)";"2001";"298990";"0.475533501402078";"0.564353629871455";"0.559320868068219";"142179.761584207";"168736.091795266";"167231.346343717"
"22";"Bielefeld (moBiel)";"2002";"299805";"0.492182218601054";"0.636843861002695";"0.625734794097032";"147558.690047689";"190928.973747913";"187598.419944261"
"23";"Bielefeld (moBiel)";"2003";"303753";"0.509549858606695";"0.653343204227149";"0.643118042111027";"154777.29820136";"198454.958313609";"195349.034645351"
"24";"Bielefeld (moBiel)";"2004";"303317";"0.520441244208276";"0.651503756695412";"0.642089448773008";"157858.676869522";"197612.164969582";"194756.645333482"
"25";"Bielefeld (moBiel)";"2005";"302060";"0.493327755034941";"0.618475351688263";"0.609465628525905";"149014.581685854";"186816.664730957";"184095.187752535"
"26";"Bielefeld (moBiel)";"2006";"301248";"0.499658771575128";"0.650112777627907";"0.639281175747781";"150521.205619464";"195845.174034852";"192582.175631668"
"27";"Bochum (BOGESTRA)";"1994";"980879";"0.296132039056171";"0.535233337120145";"0.51269284024519";"290469.698337378";"524999.14048107";"502889.640446862"
"28";"Bochum (BOGESTRA)";"1995";"975460";"0.382274338054372";"0.557577445733509";"0.539966539777677";"372893.325798517";"543894.495215209";"526715.760891532"
"29";"Bochum (BOGESTRA)";"1996";"972477";"0.439814099036542";"0.569012694090292";"0.555671958405574";"427709.09558876";"553351.757710845";"540378.199094378"
"30";"Bochum (BOGESTRA)";"1997";"965540";"0.464324091786557";"0.587391070127706";"0.574701332501566";"448323.483583592";"567149.573851106";"554897.124583562"
"31";"Bochum (BOGESTRA)";"1998";"957626";"0.474103665330514";"0.590845590447104";"0.579045004118881";"454013.996615799";"565809.099397498";"554508.551114348"
"32";"Bochum (BOGESTRA)";"1999";"953415";"0.464011488283109";"0.599534516528299";"0.586092801758692";"442395.51310144";"571605.201075828";"558789.668588763"
"33";"Bochum (BOGESTRA)";"2000";"946934";"0.483107734743242";"0.579623013939869";"0.570196756042437";"457471.139691357";"548864.739082136";"539938.694986289"
"34";"Bochum (BOGESTRA)";"2001";"938934";"0.501248608478507";"0.598266184459255";"0.588842356171996";"470639.360953158";"561732.461639066";"552884.108849997"
"35";"Bochum (BOGESTRA)";"2002";"941746";"0.500855163730879";"0.598915265540105";"0.589628106662571";"471678.3470229";"564026.055661332";"555279.91093705"
"36";"Bochum (BOGESTRA)";"2003";"934417";"0.50046171898325";"0.597412111703581";"0.588329275625572";"467639.938067172";"558232.033181725";"549744.87674222"
"37";"Bochum (BOGESTRA)";"2004";"919424";"0.523976029856725";"0.608568869308829";"0.600791197847608";"481756.137274989";"559532.824095401";"552381.846289839"
"38";"Bochum (BOGESTRA)";"2005";"912119";"0.524534325252615";"0.639481336225384";"0.629025922059637";"478437.72421509";"583283.076916561";"573746.495003114"
"39";"Bochum (BOGESTRA)";"2006";"907580";"0.551174309684194";"0.629702325561085";"0.622693881276828";"500234.779983181";"571505.23663273";"565144.512769223"
"40";"Bonn (SWBV / SWB und SSB)";"1994";"384634";"0.515504273497372";"0.472135061263584";"0.475200163918015";"198280.470732388";"181599.197154058";"182778.139848442"
"41";"Bonn (SWBV / SWB und SSB)";"1995";"382096";"0.617505223991617";"0.506027901657445";"0.513859584686405";"235946.276066301";"193351.237111703";"196343.691870337"
"42";"Bonn (SWBV / SWB und SSB)";"1996";"381068";"0.6216939127485";"0.508990341103969";"0.516019116197797";"236907.655943245";"193959.931303807";"196638.372571262"
"43";"Bonn (SWBV / SWB und SSB)";"1997";"381699";"0.628001779242306";"0.5241200392519";"0.53083673399109";"239707.651135009";"200056.094862411";"202619.850527665"
"44";"Bonn (SWBV / SWB und SSB)";"1998";"391252";"0.629559126542054";"0.509835189137157";"0.517867665656537";"246316.267377832";"199474.037420291";"202616.759923451"
"45";"Bonn (SWBV / SWB und SSB)";"1999";"389476";"0.722279819823373";"0.57297859084036";"0.582995456657801";"281310.655105528";"223161.40964614";"227062.738477254"
"46";"Bonn (SWBV / SWB und SSB)";"2000";"388200";"0.717918976127303";"0.580012563092286";"0.58815829104964";"278696.146532619";"225160.876992425";"228323.04858547"
"47";"Bonn (SWBV / SWB und SSB)";"2001";"391528";"0.726206518348202";"0.554281018596701";"0.564683070320427";"284330.185715835";"217016.538649129";"221089.233156416"
"48";"Bonn (SWBV / SWB und SSB)";"2002";"392007";"0.778837049656324";"0.5750483495297";"0.594257326989881";"305309.575324627";"225422.978354089";"232953.031981322"
"49";"Bonn (SWBV / SWB und SSB)";"2003";"393977";"0.789738886163804";"0.589318608814052";"0.601780576664758";"311138.957154157";"232177.977544734";"237087.706252651"
"50";"Bonn (SWBV / SWB und SSB)";"2004";"323655";"0.789293104172987";"0.462837355418405";"0.472667394260604";"255458.659631108";"149799.624267944";"152981.165489416"
"51";"Bonn (SWBV / SWB und SSB)";"2005";"324070";"0.809443792260537";"0.485905170291114";"0.494733099718914";"262316.449757872";"157467.288536241";"160328.155625909"
"52";"Bonn (SWBV / SWB und SSB)";"2006";"323955";"0.779092952125276";"0.504131458763239";"0.511633934492371";"252391.057305744";"163315.906723645";"165746.371248476"
"53";"Brandenburg (VBBr)";"1994";"118468";"0.170037006521841";"0.38483234229559";"0.378762270833466";"20143.9440886295";"45590.317927074";"44871.2087010991"
"54";"Brandenburg (VBBr)";"1995";"123679";"0.180340058896529";"0.393858754540494";"0.387817272459727";"22304.2781442638";"48712.0569028138";"47964.8524405465"
"55";"Brandenburg (VBBr)";"1996";"122219";"0.230442031921352";"0.424451475663792";"0.41897491838098";"28164.3946993957";"51876.034904153";"51206.695549605"
"56";"Brandenburg (VBBr)";"1997";"109152";"0.227542347112427";"0.425565107638125";"0.419770063433291";"24836.7022720157";"46451.2826289166";"45818.7419638706"
"57";"Brandenburg (VBBr)";"1998";"81489";"0.277586855624362";"0.409620909674349";"0.400103437551871";"22620.2752779736";"33379.598308453";"32604.0290226644"
"58";"Brandenburg (VBBr)";"1999";"79795";"0.325464660413414";"0.486093485500571";"0.472980928350599";"25970.4525776884";"38787.8296755181";"37741.5131777361"
"59";"Brandenburg (VBBr)";"2000";"78535";"0.317609065772381";"0.485088166318036";"0.468983048256285";"24943.4279804339";"38096.3991417869";"36831.5836948074"
"60";"Brandenburg (VBBr)";"2001";"76979";"0.353938397605262";"0.500667912694905";"0.488291172243393";"27245.8239092554";"38540.9152513411";"37588.1661481241"
"61";"Brandenburg (VBBr)";"2002";"75995.5";"0.343604429791969";"0.530249013116441";"0.509085597838779";"26112.3904442556";"40296.5388762905";"38688.2145505569"
"62";"Brandenburg (VBBr)";"2003";"75328.75";"0.336626828382107";"0.601842113412922";"0.58323604704334";"25357.6781984886";"45336.0141007536";"43934.442378716"
"63";"Brandenburg (VBBr)";"2004";"75012";"0.333446437444775";"0.610905716153939";"0.595230551030568";"25012.4841656074";"45825.2595801393";"44649.434093905"
"64";"Brandenburg (VBBr)";"2005";"74662";"0.333019292641613";"0.582232922652997";"0.555071092288456";"24863.8864272081";"43470.6744711181";"41442.7178924407"
"65";"Brandenburg (VBBr)";"2006";"73785";"0.302546736894444";"0.478476190066413";"0.459182811372832";"22323.4109817566";"35304.3656840502";"33880.8037371444"
"66";"Braunschweig (BVAG)";"1994";"345300";"0.257078841041155";"0.599055847771502";"0.586655171595167";"88769.3238115108";"206853.9842355";"202572.030751811"
"67";"Braunschweig (BVAG)";"1995";"345000";"0.259108861303472";"0.620209394876309";"0.607203046831474";"89392.5571496979";"213972.241232327";"209485.051156859"
"68";"Braunschweig (BVAG)";"1996";"344000";"0.25960334440936";"0.625150560884681";"0.612731906118559";"89303.5504768199";"215051.79294433";"210779.775704784"
"69";"Braunschweig (BVAG)";"1997";"344000";"0.269498374868307";"0.666052244149181";"0.652348158619688";"92707.4409546975";"229121.971987318";"224407.766565173"
"70";"Braunschweig (BVAG)";"1998";"344000";"0.276194650028298";"0.732515020594556";"0.720486008949008";"95010.9596097346";"251985.167084527";"247847.187078459"
"71";"Braunschweig (BVAG)";"1999";"324494";"0.279638706202463";"0.756838203040355";"0.739084560346804";"90741.0823304621";"245589.455857377";"239828.505325176"
"72";"Braunschweig (BVAG)";"2000";"321894";"0.291502662850241";"0.712069807533761";"0.681951285486409";"93832.9581555155";"229210.998626272";"219516.027090362"
"73";"Braunschweig (BVAG)";"2001";"321801";"0.295764164749212";"0.869407877612101";"0.844073224644884";"95177.2039804611";"279776.324423452";"271623.607763948"
"74";"Braunschweig (BVAG)";"2002";"321986";"0.303276592309132";"0.907314132318393";"0.876458689011575";"97650.8168512481";"292142.44820867";"282207.427440081"
"75";"Braunschweig (BVAG)";"2003";"321986";"0.30380581875578";"0.816945495990778";"0.790940023813102";"97821.2203578986";"263045.012472087";"254671.614507486"
"76";"Braunschweig (BVAG)";"2004";"322034";"0.2737133609794";"0.774961087526281";"0.742497573313861";"88145.0084896401";"249563.818860438";"239109.463524556"
"77";"Braunschweig (BVAG)";"2005";"322034";"0.283555239112182";"0.695522950017259";"0.668084419413931";"91314.4278722525";"223982.037685858";"215145.897921546"
"78";"Braunschweig (BVAG)";"2006";"322034";"0.285384443166804";"0.711921192824092";"0.681358385544446";"91903.4937707785";"229262.829409914";"219420.56633042"
"79";"Bremen (BSAG)";"1994";"599078";"0.290630617259821";"0.521046365061184";"0.506103915738433";"174110.408926779";"312147.414288124";"303195.721632749"
"80";"Bremen (BSAG)";"1995";"597584";"0.305900346145755";"0.485499319760371";"0.474474355936851";"182801.152451165";"290126.625499682";"283538.283518167"
"81";"Bremen (BSAG)";"1996";"598721";"0.359291960700913";"0.515647946314059";"0.505928795719545";"215115.642002812";"308729.2540651";"302910.194502002"
"82";"Bremen (BSAG)";"1997";"598094";"0.342303655488482";"0.562619206850798";"0.54867760623816";"204729.762525728";"336499.171902221";"328160.784225406"
"83";"Bremen (BSAG)";"1998";"599064";"0.366760047979801";"0.664919151152476";"0.644461377489993";"219712.741382971";"398329.126366007";"386073.610644665"
"84";"Bremen (BSAG)";"1999";"591501";"0.385584778835979";"0.596496396142333";"0.581387021524002";"228073.78226626";"352828.214814586";"343891.004618469"
"85";"Bremen (BSAG)";"2000";"590701";"0.420922100113348";"0.622576590744232";"0.608151537905566";"248639.105459055";"367756.614729208";"359235.721592356"
"86";"Bremen (BSAG)";"2001";"591677";"0.488733717037988";"0.64625134295517";"0.634193652346509";"289172.499495886";"382372.055845686";"375237.797639425"
"87";"Bremen (BSAG)";"2002";"593586";"0.501863920565023";"0.585485150926187";"0.576720165191716";"297899.39715251";"347535.788797671";"342333.01597549"
"88";"Bremen (BSAG)";"2003";"597641";"0.465751891162206";"0.709582948901143";"0.684417157041126";"278352.425986072";"424075.863164228";"409035.754151216"
"89";"Bremen (BSAG)";"2004";"599555";"0.446649708671902";"0.730643924539347";"0.700053638483203";"267791.066082782";"438061.218177188";"419720.659220797"
"90";"Bremen (BSAG)";"2005";"600168";"0.483382469742794";"0.718356573300804";"0.693187454775491";"290110.690100593";"431134.627884797";"416028.928357697"
"91";"Bremen (BSAG)";"2006";"601501";"0.50240135811837";"0.676005618549069";"0.657462009435215";"302194.919309557";"406618.055562884";"395464.056137292"
"92";"Chemnitz (CVAG)";"1994";"282856";"0.170165149910375";"0.472706113785672";"0.448033954001008";"48132.233643049";"133707.76052096";"126729.092092909"
"93";"Chemnitz (CVAG)";"1995";"270830";"0.170866576559644";"0.465445617311055";"0.443788275991673";"46275.7949296485";"126056.636536353";"120191.178786825"
"94";"Chemnitz (CVAG)";"1996";"265476";"0.175122731269456";"0.46954627759416";"0.447447842541643";"46490.8822064901";"124653.267590587";"118786.663446585"
"95";"Chemnitz (CVAG)";"1997";"262693";"0.18895711215379";"0.471818101890942";"0.451869496828105";"49637.7106630154";"123943.312640037";"118702.953730265"
"96";"Chemnitz (CVAG)";"1998";"254935";"0.181028688176941";"0.49686579526362";"0.475400246887703";"46150.5486203884";"126668.481515531";"121196.161940317"
"97";"Chemnitz (CVAG)";"1999";"262069";"0.194933235286114";"0.526013844583233";"0.50166522485769";"51085.9580381965";"137851.922236083";"131470.90381323"
"98";"Chemnitz (CVAG)";"2000";"257870";"0.241297023028703";"0.557678763777904";"0.535663616827158";"62223.2633284117";"143808.622815408";"138131.576871219"
"99";"Chemnitz (CVAG)";"2001";"254979";"0.251667987241575";"0.618992929678918";"0.597083520251155";"64170.0517188697";"157830.198216601";"152243.758910119"
"100";"Chemnitz (CVAG)";"2002";"250454";"0.327711333349662";"0.604576855721466";"0.587476338163208";"82076.6142827562";"151418.691822864";"147135.798798328"
"101";"Chemnitz (CVAG)";"2003";"247723";"0.309668126470238";"0.656033960612373";"0.633144134245681";"76711.9172935867";"162514.700824779";"156844.364367743"
"102";"Chemnitz (CVAG)";"2004";"246559";"0.290301029945583";"0.691783358020414";"0.664355262767504";"71576.3316423529";"170565.412970155";"163802.769232693"
"103";"Chemnitz (CVAG)";"2005";"245444";"0.283921249458907";"0.668384968263086";"0.639300897316084";"69686.7671521919";"164051.080150365";"156912.569440849"
"104";"Chemnitz (CVAG)";"2006";"244012";"0.286417092442179";"0.680125689534307";"0.649855244018408";"69889.2075610009";"165958.829754645";"158572.47780342"
"105";"Cottbus (CV)";"1994";"165000";"0.230920824665694";"0.442618434907916";"0.438611207416407";"38101.9360698395";"73032.0417598061";"72370.8492237071"
"106";"Cottbus (CV)";"1995";"159430";"0.238000333382523";"0.461876674852674";"0.45741129073447";"37944.3931511757";"73636.9982717618";"72925.0820817965"
"107";"Cottbus (CV)";"1996";"156808";"0.232697346585322";"0.42618436791131";"0.421812213217324";"36488.8055233512";"66829.1183634367";"66143.5295301821"
"108";"Cottbus (CV)";"1997";"154800";"0.244729185490865";"0.381373913477921";"0.378209363149729";"37884.0779139859";"59036.6818063822";"58546.8094155781"
"109";"Cottbus (CV)";"1998";"152900";"0.225157303585635";"0.390027499710237";"0.385816006233029";"34426.5517182437";"59635.2047056952";"58991.2673530302"
"110";"Cottbus (CV)";"1999";"156700";"0.265081496902634";"0.42906822538693";"0.425895066124129";"41538.2705646427";"67234.9909181319";"66737.756861651"
"111";"Cottbus (CV)";"2000";"153000";"0.270621595545539";"0.431178804463038";"0.42706239830624";"41405.1041184675";"65970.3570828449";"65340.5469408546"
"112";"Cottbus (CV)";"2001";"150500";"0.272684950515917";"0.450260046300604";"0.445594787714973";"41039.0850526455";"67764.1369682409";"67062.0155511035"
"113";"Cottbus (CV)";"2002";"147000";"0.307700804286631";"0.445682008857377";"0.44170275046321";"45232.0182301348";"65515.2553020344";"64930.3043180918"
"114";"Cottbus (CV)";"2003";"147400";"0.30518900669978";"0.456483742474489";"0.452486323034288";"44984.8595875476";"67285.7036407397";"66696.484015254"
"115";"Cottbus (CV)";"2004";"145000";"0.326878042780692";"0.474689495371889";"0.470774944666323";"47397.3162032003";"68829.9768289239";"68262.3669766168"
"116";"Cottbus (CV)";"2005";"142000";"0.396631967948382";"0.441100399173216";"0.440075003356882";"56321.7394486703";"62636.2566825967";"62490.6504766772"
"117";"Cottbus (CV)";"2006";"139690";"0.373207080603768";"0.450056270786054";"0.44829500417033";"52133.2970895403";"62868.3604661039";"62622.3291325534"
"118";"Darmstadt (HEAG)";"1994";"263692";"0.326442466579536";"0.602093574586273";"0.564195473143645";"86080.2668972911";"158767.258869803";"148773.832704194"
"119";"Darmstadt (HEAG)";"1995";"262773";"0.393423077258158";"0.617300074669783";"0.586520176051094";"103380.962280358";"162209.792521203";"154121.666221474"
"120";"Darmstadt (HEAG)";"1996";"260924";"0.389080151782569";"0.61123216920229";"0.581946287809013";"101520.349523715";"159485.142516938";"151843.753200279"
"121";"Darmstadt (HEAG)";"1997";"267742";"0.386321577106645";"0.619522641826692";"0.590950395678022";"103434.511697687";"165872.231167962";"158222.240839625"
"122";"Darmstadt (HEAG)";"1998";"262282";"0.413408678689842";"0.620047161852333";"0.594370593575385";"108429.655064129";"162627.209704954";"155892.708024139"
"123";"Darmstadt (HEAG)";"1999";"226141";"0.549773127321784";"0.616671005220239";"0.600659947126019";"124326.244785676";"139454.59779151";"135833.841103025"
"124";"Darmstadt (HEAG)";"2000";"226141";"0.549773127321784";"0.616671005220239";"0.600659947126019";"124326.244785676";"139454.59779151";"135833.841103025"
"125";"Darmstadt (HEAG)";"2001";"226141";"0.549773127321784";"0.616671005220239";"0.600659947126019";"124326.244785676";"139454.59779151";"135833.841103025"
"126";"Darmstadt (HEAG)";"2002";"226141";"0.549773127321784";"0.616671005220239";"0.600659947126019";"124326.244785676";"139454.59779151";"135833.841103025"
"127";"Darmstadt (HEAG)";"2003";"226141";"0.549773127321784";"0.616671005220239";"0.600659947126019";"124326.244785676";"139454.59779151";"135833.841103025"
"128";"Darmstadt (HEAG)";"2004";"226141";"0.549773127321784";"0.616671005220239";"0.600659947126019";"124326.244785676";"139454.59779151";"135833.841103025"
"129";"Darmstadt (HEAG)";"2005";"226141";"0.549773127321784";"0.616671005220239";"0.600659947126019";"124326.244785676";"139454.59779151";"135833.841103025"
"130";"Darmstadt (HEAG)";"2006";"190000";"0.793813404508129";"0.642622510777768";"0.681382896631955";"150824.546856545";"122098.277047776";"129462.750360071"
"131";"Dessau (FTD)";"1994";"135000";"0.153472958053042";"0.528295284501845";"0.519466680264128";"20718.8493371607";"71319.8634077491";"70128.0018356573"
"132";"Dessau (FTD)";"1995";"130000";"0.122874589560032";"0.521827877848587";"0.51155134581157";"15973.6966428042";"67837.6241203164";"66501.6749555041"
"133";"Dessau (FTD)";"1996";"130000";"0.267208310694508";"0.543138265615981";"0.538680380860775";"34737.080390286";"70607.9745300775";"70028.4495119007"
"134";"Dessau (FTD)";"1997";"130000";"0.282407446043525";"0.517028901022309";"0.513312558385795";"36712.9679856582";"67213.7571329002";"66730.6325901533"
"135";"Dessau (FTD)";"1998";"102600";"0.41004847007853";"0.606585369809549";"0.603637099529004";"42070.9730300571";"62235.6589424597";"61933.1664116758"
"136";"Dessau (FTD)";"1999";"102600";"0.416372891238185";"0.550421554864991";"0.548410677051927";"42719.8586410378";"56473.2515291481";"56266.9354655277"
"137";"Dessau (FTD)";"2000";"100100";"0.299794925157918";"0.50021578337762";"0.497151106436099";"30009.4720083076";"50071.5999160997";"49764.8257542536"
"138";"Dessau (FTD)";"2001";"97455";"0.48868971862957";"0.468479940300523";"0.469050156509481";"47625.2565290447";"45655.7125819875";"45711.2830026315"
"139";"Dessau (FTD)";"2002";"96114";"0.461830204111911";"0.560416127880377";"0.541835291780713";"44388.3482380122";"53863.8357150945";"52077.9572342114"
"140";"Dessau (FTD)";"2003";"95186";"0.562409545197555";"0.516155050173856";"0.522252909646434";"53533.5149691745";"49130.7346058487";"49711.1654576055"
"141";"Dessau (FTD)";"2004";"94181";"0.51105135763622";"0.558419476300091";"0.552452985162706";"48131.3279135369";"52592.5046974189";"52030.5745956089"
"142";"Dessau (FTD)";"2005";"95149";"0.475061824899447";"0.566034204060334";"0.556912312382955";"45201.6575773575";"53857.5884821367";"52989.6496109258"
"143";"Dessau (FTD)";"2006";"94181";"0.183650953003675";"0.551173153549017";"0.515668397882756";"17296.4304048391";"51910.0387743999";"48566.1653809959"
"144";"Dortmund (DSW21)";"1994";"691194";"0.490377320254707";"0.564361208085802";"0.556712935256552";"338945.861496132";"390083.080861658";"384796.640571717"
"145";"Dortmund (DSW21)";"1995";"686642";"0.461348879982339";"0.542833375012135";"0.534435652750736";"316781.517648833";"372732.194285082";"366965.965476071"
"146";"Dortmund (DSW21)";"1996";"683060";"0.497069966413465";"0.564475054807245";"0.55730609990838";"339528.611258381";"385570.330936637";"380673.504603418"
"147";"Dortmund (DSW21)";"1997";"679933";"0.551083130974216";"0.580045795037786";"0.576981664050472";"374699.606492692";"394392.277557427";"392308.87378283"
"148";"Dortmund (DSW21)";"1998";"677285";"0.581350685684723";"0.589711129463701";"0.588829327981512";"393740.099153978";"399402.502318822";"398805.271401958"
"149";"Dortmund (DSW21)";"1999";"671762";"0.573634324189436";"0.535566028140481";"0.539307592115454";"385345.740886144";"359772.906195706";"362286.346694661"
"150";"Dortmund (DSW21)";"2000";"668121";"0.623079459947183";"0.551705898405469";"0.55859555710956";"416292.471859372";"368606.296548561";"373209.422211597"
"151";"Dortmund (DSW21)";"2001";"667865";"0.635335256823258";"0.547405838076096";"0.555702767845059";"424318.181298265";"365593.200046692";"371134.42904684"
"152";"Dortmund (DSW21)";"2002";"669894";"0.675980610992801";"0.548814173751601";"0.560802709400316";"452835.355420412";"367647.322111155";"375678.370211016"
