"company";"year";"inhabitans";"tram_efficency";"bus_efficency";"total_efficency";"adj_tram_eff";"adj_bus_eff";"adj_total_eff"
"306";"Hannover (üstra)";"2000";"722555";"0.744080090703238";"0.458428227520353";"0.501570415630558";"537638.789938078";"331239.607935968";"362412.211665938"
"307";"Hannover (üstra)";"2001";"729780";"0.673230842190267";"0.414960559778267";"0.448396162088485";"491310.404013613";"302829.917314984";"327230.551168935"
"308";"Hannover (üstra)";"2002";"734296";"0.69300771082883";"0.427694707227314";"0.46305121452783";"508872.790030767";"314054.512738188";"340016.654622928"
"309";"Hannover (üstra)";"2003";"737851";"0.705886677778767";"0.427256441235455";"0.464583965378824";"520839.191085741";"315251.592422021";"342793.743438731"
"310";"Hannover (üstra)";"2004";"738768";"0.699010952233162";"0.423156730719024";"0.460690353259242";"516406.923159389";"312614.651639832";"340343.290896623"
"311";"Hannover (üstra)";"2005";"738768";"0.688960383421763";"0.611721150914343";"0.622648369942693";"508981.884539729";"451920.011218687";"459992.690965823"
"312";"Hannover (üstra)";"2006";"1642000";"0.695405140751196";"0.391150009908698";"0.450368447570238";"1141855.24111346";"642268.316270083";"739504.990910331"
"313";"Heidelberg (HSB AG)";"1994";"273471";"0.304416166455423";"0.541810666239412";"0.518520468800445";"83248.9934567309";"148169.504707158";"141800.311123327"
"314";"Heidelberg (HSB AG)";"1995";"279758";"0.269554643376779";"0.550329746801128";"0.521528732723408";"75410.067921801";"153959.14930559";"145901.835209235"
"315";"Heidelberg (HSB AG)";"1996";"274980";"0.298326335882531";"0.559440636998941";"0.532656365278873";"82033.7758409783";"153834.986361969";"146469.847324385"
"316";"Heidelberg (HSB AG)";"1997";"413811";"0.312003172983255";"0.552900482755658";"0.528190005489608";"129110.345015374";"228796.301669601";"218570.83436166"
"317";"Heidelberg (HSB AG)";"1998";"288281";"0.306062186556683";"0.562577748771233";"0.536265201011861";"88231.913202747";"162180.47599352";"154595.0684129"
"318";"Heidelberg (HSB AG)";"1999";"288670";"0.320684464914516";"0.570235572368284";"0.544637416152759";"92571.9844868734";"164609.902675553";"157220.482920817"
"319";"Heidelberg (HSB AG)";"2000";"291974";"0.363914003650382";"0.573224003446136";"0.551753651633588";"106253.427301817";"167366.505182182";"161097.720682065"
"320";"Heidelberg (HSB AG)";"2001";"291076";"0.417487656203535";"0.582466174771577";"0.565543204829266";"121520.6370171";"169541.924287812";"164616.053888883"
"321";"Heidelberg (HSB AG)";"2002";"294340";"0.385081390577428";"0.643729516808755";"0.615021507066964";"113344.85650256";"189475.345977489";"181025.43039009"
"322";"Heidelberg (HSB AG)";"2003";"295279";"0.401514092062761";"0.641948751134983";"0.61717886055201";"118558.6795902";"189553.985286387";"182239.956764937"
"323";"Heidelberg (HSB AG)";"2004";"295609";"0.420649012042746";"0.674350729941698";"0.648806959713358";"124347.633800944";"199344.144927335";"191793.176553906"
"324";"Heidelberg (HSB AG)";"2005";"295767";"0.45728269734755";"0.641837423243488";"0.622890740356833";"135249.131546393";"189834.329160457";"184230.525603119"
"325";"Heidelberg (HSB AG)";"2006";"265029";"0.441584874733024";"0.752048732804968";"0.728926166984479";"117032.797765619";"199314.723606568";"193186.57310973"
"326";"Jena (JeNah)";"1994";"102000";"0.103872422505899";"0.700896426604659";"0.661294499911375";"10594.9870956017";"71491.4355136752";"67452.0389909602"
"327";"Jena (JeNah)";"1995";"102000";"0.127089120371699";"0.644468859756528";"0.604951408545492";"12963.0902779133";"65735.8236951659";"61705.0436716402"
"328";"Jena (JeNah)";"1996";"1e+05";"0.108851346769118";"0.728719761343457";"0.681068378052535";"10885.1346769118";"72871.9761343456";"68106.8378052535"
"329";"Jena (JeNah)";"1997";"1e+05";"0.17063110717235";"0.720351647724712";"0.65557338090181";"17063.110717235";"72035.1647724712";"65557.338090181"
"330";"Jena (JeNah)";"1998";"1e+05";"0.358959282841494";"0.570137680687621";"0.535308675614877";"35895.9282841494";"57013.7680687621";"53530.8675614878"
"331";"Jena (JeNah)";"1999";"99000";"0.347869404759236";"0.600977983249512";"0.563415846053397";"34439.0710711643";"59496.8203417017";"55778.1687592863"
"332";"Jena (JeNah)";"2000";"112000";"0.3560276168785";"0.564186098220607";"0.531836222759572";"39875.093090392";"63188.843000708";"59565.656949072"
"333";"Jena (JeNah)";"2001";"1e+05";"0.376544593243364";"0.514190584290472";"0.492799043386758";"37654.4593243364";"51419.0584290472";"49279.9043386757"
"334";"Jena (JeNah)";"2002";"1e+05";"0.377679083773335";"0.581059834750417";"0.524084376143362";"37767.9083773335";"58105.9834750417";"52408.4376143362"
"335";"Jena (JeNah)";"2003";"1e+05";"0.863852451791073";"0.607160031225644";"0.643808286450949";"86385.2451791073";"60716.0031225644";"64380.8286450949"
"336";"Jena (JeNah)";"2004";"101835";"0.55815382267326";"0.700888465219307";"0.683186680664931";"56839.5945319314";"71374.9768556081";"69572.3156255132"
"337";"Jena (JeNah)";"2005";"1e+05";"0.857990579959161";"0.669960601056708";"0.693464348419515";"85799.0579959161";"66996.0601056708";"69346.4348419515"
"338";"Jena (JeNah)";"2006";"1e+05";"0.868312143156381";"0.668030670023947";"0.693373280345563";"86831.2143156381";"66803.0670023947";"69337.3280345563"
"339";"Karlsruhe (VBK)";"1994";"351788";"0.432251139077976";"0.341536011394882";"0.348634377063108";"152060.763713963";"120148.270376583";"122645.390238277"
"340";"Karlsruhe (VBK)";"1995";"312565";"0.545355368605423";"0.336438595342922";"0.351801699947569";"170459.000788154";"105158.92955336";"109960.898344112"
"341";"Karlsruhe (VBK)";"1996";"305787";"0.448375756512578";"0.348486940286651";"0.356331826758342";"137107.477456712";"106562.776009434";"108961.640308953"
"342";"Karlsruhe (VBK)";"1997";"308215";"0.463837468093626";"0.354036233990118";"0.363662219559164";"142961.665228477";"109119.277859264";"112086.151001428"
"343";"Karlsruhe (VBK)";"1998";"308586";"0.48565250547674";"0.33001384474235";"0.344070804707523";"149865.564055045";"101837.652293663";"106175.433341476"
"344";"Karlsruhe (VBK)";"1999";"309402";"0.479207443896582";"0.346744741900285";"0.367210059098171";"148267.74155649";"107283.516633432";"113615.526705092"
"345";"Karlsruhe (VBK)";"2000";"310588";"0.485994684079177";"0.329873236657992";"0.354635400229528";"150944.116938783";"102454.668827132";"110145.499686489"
"346";"Karlsruhe (VBK)";"2001";"312152";"0.501926605559637";"0.326020138424843";"0.357696586180746";"156677.393778652";"101767.838249592";"111655.704769492"
"347";"Karlsruhe (VBK)";"2002";"313870";"0.475421300705643";"0.321776634476734";"0.3677513898155";"149220.48365248";"100996.032263213";"115426.128721391"
"348";"Karlsruhe (VBK)";"2003";"315136";"1";"0.483773796055473";"0.576733495865408";"315136";"152454.538993738";"181749.486953041"
"349";"Karlsruhe (VBK)";"2004";"317007";"0.478514876782485";"0.340906667663774";"0.367801317647407";"151692.565544185";"108069.79999609";"116595.592303452"
"350";"Karlsruhe (VBK)";"2005";"318411";"0.47771810532676";"0.341164253158384";"0.367709605458259";"152110.699635199";"108630.451012414";"117082.78318357"
"351";"Karlsruhe (VBK)";"2006";"318897";"0.486261949952922";"0.355094314071203";"0.381544391589805";"155067.477054137";"113238.511474365";"121673.361844814"
"352";"Kassel (KNE)";"1996";"272000";"0.497156783103172";"0.55218361774022";"0.550844877635795";"135226.645004063";"150193.94402534";"149829.806716936"
"353";"Kassel (KNE)";"1997";"274000";"0.47644191714054";"0.554338537936559";"0.552443402027931";"130545.085296508";"151888.759394617";"151369.492155653"
"354";"Kassel (KNE)";"1998";"277000";"0.493013809910646";"0.601064405205172";"0.598435657500859";"136564.825345249";"166494.840241833";"165766.677127738"
"355";"Kassel (KNE)";"1999";"281000";"0.480584890333066";"0.663705594947744";"0.659139386492176";"135044.354183591";"186501.272180316";"185218.167604301"
"356";"Kassel (KNE)";"2000";"281000";"0.484727863525593";"0.665798674979558";"0.661393428727741";"136208.529650692";"187089.427669256";"185851.553472495"
"357";"Kassel (KNE)";"2001";"276500";"0.483346872461417";"0.661013127278465";"0.65658292831914";"133645.410235582";"182770.129692496";"181545.179680242"
"358";"Kassel (KNE)";"2002";"276500";"0.483346872461417";"0.665318731922967";"0.660891564201168";"133645.410235582";"183960.6293767";"182736.517501623"
"359";"Kassel (KNE)";"2003";"276000";"0.529379907933933";"0.729337281476842";"0.724351242067776";"146108.854589766";"201297.089687609";"199920.942810706"
"360";"Kassel (KNE)";"2004";"276500";"0.552396425670191";"0.537639996525633";"0.537999003610526";"152737.611697808";"148657.459039338";"148756.724498311"
"361";"Kassel (KNE)";"2005";"276500";"0.552396425670191";"0.253229127546195";"0.260507526577735";"152737.611697808";"70017.8537665229";"72030.3310987437"
"362";"Kassel (KVG)";"1994";"292442";"0.34229466308467";"0.447960046945429";"0.433911139573103";"100101.335861807";"131002.332048815";"126893.841479037"
"363";"Kassel (KVG)";"1995";"302636";"0.359049525465152";"0.405927720717867";"0.400098245041404";"108661.312188672";"122848.341687172";"121084.13248635"
"364";"Kassel (KVG)";"1996";"318040";"0.378714542068784";"0.415880263656643";"0.411340722751676";"120446.372959556";"132266.559053359";"130822.803463943"
"365";"Kassel (KVG)";"1997";"303739";"0.380352016967411";"0.485378035304377";"0.474493808076164";"115527.741281664";"147428.239065316";"144122.274771246"
"366";"Kassel (KVG)";"1998";"302126";"0.390302707901214";"0.488406480755958";"0.478260723984698";"117920.595927362";"147560.296404875";"144494.999494601"
"367";"Kassel (KVG)";"1999";"301500";"0.430915606767978";"0.489875582491974";"0.483601146438553";"129921.055440545";"147697.48812133";"145805.745651224"
"368";"Kassel (KVG)";"2000";"300200";"0.468297708835753";"0.491128245396043";"0.488667615464647";"140582.972192493";"147436.699267892";"146698.018162487"
"369";"Kassel (KVG)";"2001";"299700";"0.473397067111862";"0.442642649670595";"0.445707919060552";"141877.101013425";"132660.002106277";"133578.663342447"
"370";"Kassel (KVG)";"2002";"301426";"0.514189004893054";"0.446185497910279";"0.452662022384829";"154989.934988894";"134491.909893104";"136444.102759369"
"371";"Kassel (KVG)";"2003";"300154";"0.448020071466627";"0.454226669993759";"0.453622888576129";"134475.016530994";"136337.951905307";"136156.72449768"
"372";"Kassel (KVG)";"2004";"299654";"0.469061189385784";"0.540392075518987";"0.532865555159608";"140556.061644208";"161930.646997567";"159675.295065797"
"373";"Kassel (KVG)";"2005";"298465";"0.471993376701921";"0.499018264099718";"0.495899733391285";"140873.503177339";"148939.486194522";"148008.71392663"
"374";"Kassel (KVG)";"2006";"278310";"0.479296541998339";"0.570839185882707";"0.559583098269463";"133393.020603558";"158870.253823016";"155737.572079374"
"375";"Köln (KVB)";"1994";"1257987";"0.724298092763495";"0.552429643254817";"0.579022686650818";"911157.584821271";"694949.309629197";"728403.012511803"
"376";"Köln (KVB)";"1995";"1267133";"0.893163880288865";"0.541683626164494";"0.596469405137552";"1131757.42712207";"686385.198272694";"755806.066740161"
"377";"Köln (KVB)";"1996";"1279023";"0.830435325054286";"0.560589801410088";"0.602676350532111";"1062145.88075691";"717007.249568935";"770836.913886632"
"378";"Köln (KVB)";"1997";"1280350";"0.898077451866821";"0.570107968582441";"0.619073212577684";"1149853.46549768";"729937.737574528";"792630.387723838"
"379";"Köln (KVB)";"1998";"1280905";"0.96233528569971";"0.594993204519719";"0.650556557370746";"1232660.07912919";"762129.770635331";"833301.147118975"
"380";"Köln (KVB)";"1999";"1287600";"0.943177028354467";"0.592734948803864";"0.645290054956891";"1214434.74170921";"763205.520079855";"830875.474762493"
"381";"Köln (KVB)";"2000";"1290882";"0.954726490603971";"0.600179731934011";"0.655515204824691";"1232439.24164384";"774761.21271844";"846192.778634507"
"382";"Köln (KVB)";"2001";"1297206";"0.938658951017015";"0.578233276940198";"0.634798915686054";"1217634.02321298";"750087.676246487";"823464.962221444"
"383";"Köln (KVB)";"2002";"1300242";"0.903597012286973";"0.581069679475098";"0.655828020162872";"1174894.78645004";"755531.20218006";"852735.136592614"
"384";"Köln (KVB)";"2003";"1301354";"0.934407352084808";"0.608946857968024";"0.660081244434114";"1215994.74526497";"792455.42940412";"858999.367769312"
"385";"Köln (KVB)";"2004";"1305945";"0.952885831969424";"0.582519262938184";"0.638275491580965";"1244416.48783131";"760738.118837806";"833552.686852703"
"386";"Köln (KVB)";"2005";"1306153";"0.941325347008084";"0.568219008010357";"0.626255033660267";"1229514.92597065";"742180.961969751";"817984.890980459"
"387";"Köln (KVB)";"2006";"1307350";"0.92547636549855";"0.549621463175295";"0.60287131642161";"1209921.52643453";"718547.619882222";"788163.815523792"
"388";"Krefeld (SWK)";"1994";"530779";"0.478424515847056";"0.653387022088752";"0.641909579100564";"253937.686096785";"346804.110197246";"340712.124485418"
"389";"Krefeld (SWK)";"1995";"534534";"0.463927999134181";"0.652047754535679";"0.63971149644099";"247985.28908919";"348541.694422975";"341947.545038588"
"390";"Krefeld (SWK)";"1996";"535489";"0.457576628839698";"0.626028757504216";"0.614873575261721";"245027.251400741";"335231.513327175";"329258.035943324"
"391";"Krefeld (SWK)";"1997";"536923";"0.474141566433281";"0.656369835856179";"0.64434462010746";"254577.512274057";"352420.061377407";"345963.446461958"
"392";"Krefeld (SWK)";"1998";"538229";"0.493108739017254";"0.685024293958587";"0.672359815713728";"265405.423492518";"368699.940713037";"361883.551251784"
"393";"Krefeld (SWK)";"1999";"538426";"0.490891617477097";"0.381483824881801";"0.388591654936673";"264308.810031724";"205400.809895808";"209227.850400933"
"394";"Krefeld (SWK)";"2000";"537627";"0.497215152017081";"0.653562946932529";"0.643557958532658";"267316.290533487";"351373.086470495";"345994.134572037"
"395";"Krefeld (SWK)";"2001";"540845";"0.45668924262047";"0.611954692184969";"0.600565888475668";"246998.093425068";"330972.63549478";"324813.057952623"
"396";"Krefeld (SWK)";"2002";"542374";"0.462827951055006";"0.593214841359346";"0.5837910852341";"251025.847125508";"321744.306367434";"316633.106062759"
"397";"Krefeld (SWK)";"2003";"542308";"0.458449846935086";"0.602912006935835";"0.592823941818472";"248621.019591673";"326964.004657359";"321493.166239692"
"398";"Krefeld (SWK)";"2004";"543345";"0.476516536554127";"0.593252638260565";"0.584639277642757";"258912.877554002";"322340.854735687";"317660.828310804"
"399";"Krefeld (SWK)";"2005";"544727";"0.481455399197937";"0.420874992983757";"0.425276183364107";"262261.755238895";"229261.972303063";"231659.41953538"
"400";"Krefeld (SWK)";"2006";"541159";"0.495461331988246";"0.545280475805173";"0.541456016755052";"268123.358957427";"295083.437006252";"293013.796571147"
"401";"Leipzig (LVB)";"1994";"630533";"0.239585434645765";"0.332407925842976";"0.307457580962399";"151066.522863498";"209594.166705549";"193862.150896964"
"402";"Leipzig (LVB)";"1995";"607206";"0.245346791961881";"0.34176021347074";"0.315678511428102";"148976.044160006";"207518.852180714";"191681.886210212"
"403";"Leipzig (LVB)";"1996";"601250";"0.254359239469857";"0.358360139221159";"0.329593932906969";"152933.492731251";"215464.033706722";"198168.352160315"
"404";"Leipzig (LVB)";"1997";"598647";"0.245164240316314";"0.362234987745098";"0.329828295618885";"146766.836972641";"216850.88870864";"197450.719687359"
"405";"Leipzig (LVB)";"1998";"590846";"0.262337910491014";"0.402940990357573";"0.370027038806329";"155001.305061974";"238076.072388811";"218628.995770564"
"406";"Leipzig (LVB)";"1999";"614690";"0.30440283852782";"0.519995259729954";"0.498086856911657";"187113.380814666";"319635.886203405";"306169.010075026"
"407";"Leipzig (LVB)";"2000";"616068";"0.339181744948417";"0.443443837530313";"0.431988037283469";"208959.019246881";"273191.558099625";"266134.006153152"
"408";"Leipzig (LVB)";"2001";"673623";"0.373816073411977";"0.560807065651683";"0.53980374583626";"251811.104819996";"377772.537985484";"363624.218681459"
"409";"Leipzig (LVB)";"2002";"670081";"0.413504663691286";"1";"0.856384079158531";"277081.618550921";"670081";"573846.700146627"
"410";"Leipzig (LVB)";"2003";"671445";"0.436652480204167";"0.85569460761561";"0.807726364088328";"293188.124570687";"574551.865810463";"542343.828535287"
"411";"Leipzig (LVB)";"2004";"676948";"0.451652495145886";"0.874384462870247";"0.827417723251956";"305745.253284017";"591912.813371088";"560118.772919965"
"412";"Leipzig (LVB)";"2005";"676356";"0.46670104870219";"0.877797438264096";"0.832724545633583";"315656.054496019";"593703.564154551";"563218.242786548"
"413";"Leipzig (LVB)";"2006";"682268";"0.510576463282924";"0.891338154463258";"0.849787780068818";"348349.982451114";"608131.499969338";"579783.009131993"
"414";"Ludwigshafen (VBL)";"1994";"178815";"0.297875682763064";"0.505466132620534";"0.486735234545554";"53264.6402132773";"90384.9265045407";"87035.5609652633"
"415";"Ludwigshafen (VBL)";"1995";"178804";"0.327239661364028";"0.506064457185885";"0.490465067140189";"58511.7604105338";"90486.349202665";"87697.1158649343"
"416";"Ludwigshafen (VBL)";"1996";"178345";"0.367879088689016";"0.497521246392658";"0.48584804077951";"65609.3960722426";"88730.4266878986";"86648.5688328217"
"417";"Ludwigshafen (VBL)";"1997";"177112";"0.434103645522449";"0.44623410812501";"0.445082311263096";"76884.964865772";"79033.4153582367";"78829.4183124295"
"418";"Ludwigshafen (VBL)";"1998";"175555";"0.443145718771853";"0.432703643371918";"0.433694377512911";"77796.4466589926";"75963.2881121571";"76137.2164442791"
"419";"Ludwigshafen (VBL)";"1999";"174763";"0.460962185457387";"0.433927855644329";"0.43646417965252";"80559.1344170893";"75834.5338359698";"76277.7894286133"
"420";"Ludwigshafen (VBL)";"2000";"173796";"0.478505785655395";"0.444142165040092";"0.447152631657137";"83162.391523765";"77190.1317153077";"77713.3387714837"
"421";"Ludwigshafen (VBL)";"2001";"173496";"0.474637199736933";"0.458403482448667";"0.459869127477384";"82347.6556055589";"79531.1705909139";"79785.4541408161"
"422";"Ludwigshafen (VBL)";"2002";"166146";"0.47889728561996";"0.411477516537968";"0.425206963781907";"79566.8684166139";"68365.3434627173";"70646.4362045088"
"423";"Ludwigshafen (VBL)";"2003";"166816";"0.498902020710448";"0.494573546701377";"0.495077090287948";"83224.8394868342";"82502.7807665369";"82586.7798934744"
"424";"Ludwigshafen (VBL)";"2004";"167410";"0.588755819811657";"0.483227657452149";"0.495633070076739";"98563.6117946695";"80897.1421340642";"82973.9322615468"
"425";"Ludwigshafen (VBL)";"2005";"167410";"0.533764130811292";"0.641415017541534";"0.619422627246921";"89357.4531391184";"107379.288086628";"103697.542027407"
"426";"Ludwigshafen (VBL)";"2006";"167906";"0.54825348941203";"0.481763152715404";"0.492023797417694";"92055.0503932162";"80890.9239198327";"82613.7477292153"
"427";"Magdeburg (MVB)";"1994";"282342";"0.282067352530272";"0.404639001349528";"0.368059703017023";"79639.4604481019";"114246.584919028";"103918.712669232"
"428";"Magdeburg (MVB)";"1995";"274703";"0.274883434636427";"0.365435222672065";"0.339130173464272";"75511.3041449303";"100386.151973684";"93160.076041156"
"429";"Magdeburg (MVB)";"1996";"268848";"0.279617650357584";"0.385118125985341";"0.361593832478018";"75174.6460633356";"103538.237934907";"97213.7786740501"
"430";"Magdeburg (MVB)";"1997";"262356";"0.298402711404345";"0.400524036828853";"0.377509681595675";"78287.7417531983";"105079.884206271";"99041.9300247149"
"431";"Magdeburg (MVB)";"1998";"256596";"0.330022806289268";"0.422935964912281";"0.401497261905798";"84682.5320026011";"108523.676852632";"103022.59141598"
"432";"Magdeburg (MVB)";"1999";"256596";"0.349262604168376";"0.430577882184727";"0.409508047301263";"89619.3871791887";"110484.562257072";"105078.126905315"
"433";"Magdeburg (MVB)";"2000";"250836";"0.354623702463438";"0.450689559938682";"0.423601089428544";"88952.391031119";"113049.166456779";"106254.402867898"
"434";"Magdeburg (MVB)";"2001";"248837";"0.385114390790138";"0.456836009408547";"0.431855249901272";"95830.7096610456";"113677.702073195";"107461.564819683"
"435";"Magdeburg (MVB)";"2002";"247619";"0.370001590875714";"0.462808965480718";"0.435813750612693";"91619.4239310535";"114600.29322337";"107915.765112964"
"436";"Magdeburg (MVB)";"2003";"248149";"0.374146313679413";"0.467530535991165";"0.441988086932971";"92844.0335932327";"116017.234975672";"109678.90178433"
"437";"Magdeburg (MVB)";"2004";"247955";"0.365560998161414";"0.444640000403077";"0.414425621201844";"90642.6772991133";"110250.711299945";"102758.904905103"
"438";"Magdeburg (MVB)";"2005";"234178";"0.371987000983789";"0.460315761002374";"0.435734850325629";"87111.1719163818";"107795.824280014";"102039.515779555"
"439";"Magdeburg (MVB)";"2006";"234981";"0.379840843452528";"0.468201292390742";"0.443337073038361";"89255.3812353184";"110018.407887269";"104175.788759627"
"440";"Mainz (MVG)";"1994";"248232";"0.359496086547267";"0.670947787149608";"0.642502304134764";"89238.4325558011";"166550.711099721";"159489.631959981"
"441";"Mainz (MVG)";"1995";"246347";"0.237589860503308";"0.669256500060949";"0.634761496677874";"58529.5493654083";"164869.331020515";"156371.590422104"
"442";"Mainz (MVG)";"1996";"248002";"0.253850708547705";"0.682240559481667";"0.653982313290541";"62955.4834212479";"169197.023232572";"162188.921660681"
"443";"Mainz (MVG)";"1997";"261345";"0.308240380216067";"0.769981272190395";"0.740551337573871";"80557.0821675681";"201230.755580599";"193539.389318243"
"444";"Mainz (MVG)";"1998";"262514";"0.3080006909624";"0.737362338432616";"0.712539262156109";"80854.4933873036";"193567.9369113";"187051.531865649"
"445";"Mainz (MVG)";"1999";"260850";"0.313992922304082";"0.72050578859485";"0.696593267048334";"81905.0537830197";"187943.934954967";"181706.353709558"
"446";"Mainz (MVG)";"2000";"260096";"0.307894338776999";"0.740687344309164";"0.720294509819977";"80082.0859385424";"192649.815505436";"187345.720826137"
"447";"Mainz (MVG)";"2001";"261990";"0.29207167334286";"0.795011487518214";"0.771593542008964";"76519.8576990958";"208285.059614897";"202149.792070928"
"448";"Mainz (MVG)";"2002";"273646";"0.288896981241307";"0.746000756329724";"0.724722167667866";"79055.5033287587";"204140.122966604";"198317.322293641"
"449";"Mainz (MVG)";"2003";"273660";"0.285722289139754";"0.413232903004759";"0.407808713347288";"78190.7616459851";"113085.316236282";"111600.932494619"
"450";"Mainz (MVG)";"2004";"289110";"0.271436174682767";"0.766890086639097";"0.745906412070834";"78474.9124625346";"221715.592948229";"215649.002793799"
"451";"Mainz (MVG)";"2005";"284309";"0.290484327292083";"0.761334529721324";"0.742386637922149";"82587.3086080849";"216454.25881054";"211067.202641008"
"452";"Mainz (MVG)";"2006";"285971";"0.303101775931706";"0.759073922946456";"0.740504050742648";"86678.3179649658";"217073.128818921";"211762.683894926"
"453";"Mannheim (MVV)";"1994";"355200";"0.358569996442939";"0.412983815268953";"0.409376607054645";"127364.062736532";"146691.851183532";"145410.57082581"
"454";"Mannheim (MVV)";"1995";"363337";"0.390727527794904";"0.418228387089627";"0.414890065952971";"141965.767766417";"151957.847479984";"150744.911893155"
"455";"Mannheim (MVV)";"1996";"322000";"0.548796345527696";"0.384185016448005";"0.402580887520495";"176712.423259918";"123707.575296258";"129631.045781599"
"456";"Mannheim (MVV)";"1997";"331000";"0.572179004328028";"0.40653851461577";"0.4262074735049";"189391.250432577";"134564.24833782";"141074.673730122"
"457";"Mannheim (MVV)";"1998";"319000";"0.560852545955562";"0.403176107449191";"0.421786885774019";"178911.962159824";"128613.178276292";"134550.016561912"
"458";"Mannheim (MVV)";"1999";"319000";"0.537966580938899";"0.390579720587006";"0.410156346417906";"171611.339319509";"124594.930867255";"130839.874507312"
"459";"Mannheim (MVV)";"2000";"320000";"0.543792752463218";"0.431386831363439";"0.446635297287149";"174013.68078823";"138043.786036301";"142923.295131888"
"460";"Mannheim (MVV)";"2001";"322337";"0.545318607014979";"0.412623760141713";"0.427498849963522";"175776.363829387";"133003.904972799";"137798.696800692"
